Name,Address,Cuisine Tags,Rating,Features,Price Range,Detail URL,Reservation Link,Source URL,Opening Hours,Popular Dishes,Detailed Address
Salma,East Village,"Lebanese, Breakfast & Brunch, Sandwiches",4.7,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/salma-new-york?osq=Restaurants,https://www.yelp.com/biz/IA3EQ0Ilx0yI7dNYnq-YGQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=110,"['Mon: 11:30 AM - 11:00 PM', 'Tue: 11:30 AM - 11:00 PM', 'Wed: 11:30 AM - 11:00 PM', 'Thu: 11:30 AM - 11:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 10:30 PM']","['Mixed Appetizer Platter', 'Fattouch Salad', 'Grilled Lamb Chop Platter', 'Moutabal Eggplant', 'Batata Harra', 'Shish Tawouk Platter', 'Kebbeh', 'Family Mixed Grill Platter', 'Msakaa', 'Mjaddara', 'Warak Enab']","351 E 12th StNew York, NY 10003"
Upstate Craft Beer & Oyster Bar,East Village,Seafood,4.4,"√ Outdoor seating, × Delivery, × Takeout",$$,https://www.yelp.com/biz/upstate-craft-beer-and-oyster-bar-new-york-4?osq=Restaurants,https://www.yelp.com/reservations/upstate-craft-beer-and-oyster-bar-new-york-4,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=110,"['Mon: 5:00 PM - 9:30 PM', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:30 PM', 'Sat: 5:00 PM - 10:30 PM', 'Sun: 5:00 PM - 10:00 PM']",[],"95 1st AveNew York, NY 10003"
Coletta,Kips Bay,"Vegan, Vegetarian, Italian",4.6,"× Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/coletta-new-york-2?osq=Restaurants,https://www.yelp.com/biz/JwCnSW-RQ7_DxvbzWNO1hA?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=110,"['Mon: 4:30 PM - 10:30 PM', 'Tue: 4:30 PM - 10:30 PM', 'Wed: 4:30 PM - 10:30 PM', 'Thu: 4:30 PM - 10:30 PM', 'Fri: 4:30 PM - 11:30 PM', 'Sat: 11:30 AM - 11:30 PM', 'Sun: 11:30 AM - 10:30 PM']","['Wild Mushroom Truffle Pizza', 'Squid Ink Ravioli', ""Chick'n Linguini Alfredo"", 'Crispy Calamari', 'Penne Alla Vodka', 'Ricotta "" Rigatoni', 'Strawberry Panna Cotta', 'Fig and Prosciutto Pizza', 'Almond Ricotta Bruschetta', 'Sunchoke "" Scallop', 'Vegan Pizza', 'Fig and Feta Salad', 'Tuna Crudo', 'Eggplant Lasagna', 'Chocolate Budino', 'Steak Marsala', 'Puttanesca Meatballs', 'Portobello Carpaccio', 'Rigatoni Alla Norma', 'Bolognese']","365 3rd AveNew York, NY 10016"
La Bonne Soupe,Midtown West,"French, Breakfast & Brunch",4.0,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/la-bonne-soupe-new-york-9?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,"['Mon: 12:00 PM - 9:00 PM', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['French Onion Soup', 'Escargots De Bourgogne', 'Arugula Salad', 'Chicken Confit', 'Steak Tartare with Pommes Frites', 'Croque Madame', 'Steak Sandwich', 'Moules Frites', 'Boeuf Bourguignon', 'Ny Strip Steak Frites Au Poivre']","48 W 55th StNew York, NY 10019"
Trademark Bar + Kitchen,Midtown West,"Venues & Event Spaces, Breakfast & Brunch, American (Traditional)",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/trademark-bar-kitchen-new-york?osq=Restaurants,https://www.yelp.com/biz/unWoFZeSWa0DK1YMekO_Uw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,"['Mon: 7:30 AM - 10:00 PM', 'Tue: 7:30 AM - 10:00 PM', 'Wed: 7:30 AM - 10:00 PM', 'Thu: 7:30 AM - 10:00 PM', 'Fri: 7:30 AM - 10:00 PM', 'Sat: 7:30 AM - 10:00 PM', 'Sun: 7:30 AM - 3:00 PM']","['Fried Chicken Sandwich', 'Tuna Poke', 'Brick Chicken', 'Tm Burger', 'Chocolate Chip Cookie Skillet', 'Hanger Steak', 'Kale and Quinoa Salad', 'Smashed Beets', 'Pork Chop', 'Wild Mushroom Risotto', 'Bananas Foster French Toast', 'Avocado Toast', 'Caesar Salad', 'Shishito', 'Spaghetti', 'Gelato']","38 W 36th StNew York, NY 10018"
Hakata Tonton,Midtown West,Japanese,4.2,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/hakata-tonton-new-york-7?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,[],[],Not Found
Shinjuku Ramen,Midtown West,Ramen,4.4,"× Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/shinjuku-ramen-new-york-2?osq=Restaurants,https://www.yelp.com/biz/00knD0qT1obuq3cJ-lWcIw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,"['Mon: 11:00 AM - 8:45 PM', 'Tue: 11:00 AM - 8:45 PM', 'Wed: 11:00 AM - 8:45 PM', 'Thu: 11:00 AM - 9:30 PM', 'Fri: 11:00 AM - 9:30 PM', 'Sat: 11:00 AM - 9:30 PM', 'Sun: 12:00 PM - 9:30 PM']","['Spicy Miso Ramen', 'Miso Ramen', 'Takoyaki', 'Gyoza', 'Curry Chicken Don', 'Curry Pork Chop Don', 'Tonkotsu Pork Chashu Bun', 'Karaage', 'Curry Ramen', 'Seaweed Salad']","58 W 56th StNew York, NY 10019"
Twenty Three Grand,South Village,"Diners, Breakfast & Brunch, Desserts",4.0,,,https://www.yelp.com/biz/twenty-three-grand-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,"['Mon: Closed', 'Tue: 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM', 'Wed: 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM', 'Thu: 12:00 PM - 3:00 PM 5:00 PM - 11:00 PM', 'Fri: 12:00 PM - 3:00 PM 5:00 PM - 11:00 PM', 'Sat: 11:00 AM - 2:30 PM 5:00 PM - 11:00 PM', 'Sun: 10:00 AM - 4:00 PM']",[],"23 Grand StNew York, NY 10013"
City Vineyard,,"Wine Bars, American (New), Venues & Event Spaces",4.0,"√ Outdoor seating, × Delivery, √ Takeout",$$$,https://www.yelp.com/biz/city-vineyard-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Flor', 'Crispy Chicken Sandwich', 'Lobster Roll', 'Caesar Salad']","233 West StNew York, NY 10013"
Olle,Midtown East,Korean,4.4,,$$$,https://www.yelp.com/biz/olle-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,"['Mon: 11:30 AM - 3:00 PM 5:00 PM - 10:30 PM', 'Tue: 11:30 AM - 3:00 PM 5:00 PM - 10:30 PM', 'Wed: 11:30 AM - 3:00 PM 5:00 PM - 10:30 PM', 'Thu: 11:30 AM - 3:00 PM 5:00 PM - 10:30 PM', 'Fri: 11:30 AM - 3:00 PM 5:00 PM - 10:30 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 10:30 PM']","['Galbi Jjim', 'Cold Noodles', 'Braised Short Ribs', 'Mool Naengmyeon', 'Purple Rice', 'Spicy Pork Bone Soup', 'Bibim Naengmyeon', 'Galbi Tang', 'Sullongtang', 'Oyster Soup', 'Bbyeo Kimchi', 'Fermented Skate Fish', 'Candied Rice Cake', 'Bossam Pork Belly', 'Mixed Rice', 'Chueo Tang', 'Janchi Gooksoo']","11 E 30th StNew York, NY 10016"
District Social,Midtown West,"Bars, American (New)",4.1,,$$,https://www.yelp.com/biz/district-social-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,"['Mon: 12:00 PM - 11:00 PM', 'Tue: 12:00 PM - 11:00 PM', 'Wed: 12:00 PM - 11:00 PM', 'Thu: 12:00 PM - 11:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: Closed', 'Sun: Closed']","['Short Rib', 'Pork Belly', 'Hanger Steak', 'Charred Octopus', 'Pork Chops', 'Brussels', 'Shrimp Flatbread', 'Roasted Duck Breast', 'Goat Cheese Croquettes', 'Lamb Tagine', 'Chocolate Molten Cake', 'Grilled Octopus', 'Branzino', 'Baked Cod', 'Risotto Croquettes', 'Steak Tartare', 'Spinach Salad', 'Prime Rib Fettuccine', 'Beignets', 'Lamb Skewers']","252 W 37th StNew York, NY 10018"
Peak,Chelsea,"American (New), Venues & Event Spaces, Lounges",4.3,"× Outdoor seating, × Delivery, × Takeout",$$$$,https://www.yelp.com/biz/peak-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:00 AM - 10:30 PM', 'Sat: 11:00 AM - 10:30 PM', 'Sun: 11:00 AM - 10:00 PM']","['New York Strip', 'Wagyu Burger', 'Foie Gras', 'Yellowfin Tuna', 'Maine Lobster', 'Monkey', 'Beef Short Rib', 'Atlantic Scallops', 'Duo of Pork', 'Dry Aged Strip Steak', 'Green Circle Chicken', 'Filet Mignon', 'Squid Ink Chitarra', 'Creamy Farro', 'Lamb Loin', 'Tropical Egg', 'Seared Tuna', 'Lamb Rigatoni', 'White Chocolate "" Egg Shell ""', 'Beef Tartare']","30 Hudson YardsFl 101New York, NY 10001"
Monsieur Vo,East Village,"Vietnamese, Asian Fusion",4.4,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/monsieur-vo-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=120,"['Mon: Closed', 'Tue: 5:30 PM - 10:00 PM', 'Wed: 5:30 PM - 10:00 PM', 'Thu: 5:30 PM - 10:00 PM', 'Fri: 5:30 PM - 11:00 PM', 'Sat: 5:30 PM - 11:00 PM', 'Sun: 5:30 PM - 10:00 PM']",[],"104 2nd AveNew York, NY 10003"
Taru,Midtown West,"Japanese, Sushi Bars, Soup",4.5,"× Outdoor seating, × Delivery, √ Takeout",$$$$,https://www.yelp.com/biz/taru-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,"['Mon: Closed', 'Tue: 5:00 PM - 10:30 PM', 'Wed: 5:00 PM - 10:30 PM', 'Thu: 5:00 PM - 10:30 PM', 'Fri: 5:00 PM - 10:30 PM', 'Sat: 5:00 PM - 10:30 PM', 'Sun: Closed']","['Omakase', 'Fried Pig Ears', 'A4 Wagyu Tomahawk', 'Duck Breast', 'Crab Chawanmushi', 'Hojicha Purin', 'Monkey', 'Wagu Tomahawk Steak', 'Seared Scallop', 'Peanut Butter Kasutera', 'Oysters', 'Chocolate Babaroa', 'Crispy Mimiga', 'Panna Cota', 'Mackerel']","30 W 53rd StNew York, NY 10019"
Del Frisco’s Grille,Midtown West,"Steakhouses, American (New), Seafood",3.7,"√ Outdoor seating, √ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/del-friscos-grille-new-york?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:30 PM', 'Sat: 12:00 PM - 10:30 PM', 'Sun: 12:00 PM - 9:00 PM']","['Rockefeller Center Christmas Tree', 'Crab Cake', 'Truffle Mac', 'Cheesesteak Egg Rolls', 'Filet Mignon', 'Cheesesteak Eggrolls', 'Ahi Tuna Tacos', 'Cheese Steak Egg Rolls', 'Steakhouse Salad', 'Lemon Cake', 'Steak Salad', 'Creamed Spinach', 'Deviled Eggs', 'Lobster Mac', 'Short Rib Stroganoff', 'Fried Calamari', 'Lollipop Chicken Wings', 'Wedge Salad', 'Caesar Salad', 'Fish Tacos']","50 Rockefeller PlzNew York, NY 10020"
Limani,Midtown West,"Mediterranean, Seafood",3.8,"√ Delivery, √ Takeout",$$$,https://www.yelp.com/biz/limani-new-york?osq=Restaurants,https://www.yelp.com/biz/7ZecxKox2SiVtsNDWphJZQ?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Lobster', 'Classic Greek Salad', 'Lamb Chops', 'Sea Bass', 'Loup De Mer, Royal Dorado', 'Lobster Pasta', 'Filet Mignon', 'Crab Cake', 'Saganaki', 'Organic Salmon', 'Dover Sole', 'Halibut', 'Stuffed Calamari Specialty', 'Swordfish']","45 Rockerfeller PlzNew York, NY 10111"
Aragvi,Midtown East,"Georgian, Salad, Bars",4.6,"√ Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/aragvi-new-york?osq=Restaurants,https://www.yelp.com/biz/Lk3i0mZvzBBYts6BMOozDw?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,"['Mon: 11:00 AM - 11:00 PM', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Honey Cake', 'Adjaruli', 'Megruli', 'Lamb', 'Pkhali', 'Eggplant Rolls', 'Grilled Shrimps', 'Napoleon', 'Kharcho', 'Chefs Megruli']","230 E 44th StNew York, NY 10017"
The Terrace and Outdoor Gardens,Theater District,"American (New), Breakfast & Brunch",4.0,√ Outdoor seating,$$$,https://www.yelp.com/biz/the-terrace-and-outdoor-gardens-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,"['Mon: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Tue: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Wed: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Thu: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Fri: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Sat: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Sun: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM']","['Carrot Bolognese', 'Deep Dish Focaccia', 'King Crab Pasta', 'Broccoli Cacio E Pepe', 'Royal Trumpet Mushroom Carpaccio', 'Skirt Steak', 'Lobster Roll', 'Fried Chicken Sandwich', 'Oysters', 'Tiramisu', 'Caesar Salad', 'Broiled Petite Filet Mignon', 'Matcha Panna Cotta', 'Swordfish', 'Li Crescent Duck', 'Soft Shell Crab', 'Yellowfin Tuna Crudo', 'Cobb Salad', 'Seafood Tower', 'Lobster Scramble']","701 7th AveNew York, NY 10036"
Casa Limone,Midtown East,"Italian, Mediterranean",4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/casa-limone-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: Closed']","['Mushroom Soup', 'Burrata', 'Busiate Siciliana', 'Branzino', 'Braised Beef Pizza', 'Margherita Pizza', 'Meatballs', 'Gelato', 'Lobster Benedict', 'Caesar Salad', 'White', 'Pasta Tartufata', 'Calzone', 'Meringue']","20 East 49th StNew York, NY 10017"
Ippudo NY,East Village,Ramen,4.1,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/ippudo-ny-new-york-7?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,[],[],Not Found
The Four Horsemen,Williamsburg - South Side,"Wine Bars, American (New)",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/the-four-horsemen-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,"['Mon: 5:30 PM - 11:00 PM', 'Tue: 5:30 PM - 11:00 PM', 'Wed: 5:30 PM - 11:00 PM', 'Thu: 5:30 PM - 11:00 PM', 'Fri: 11:00 AM - 4:00 PM 5:30 PM - 11:00 PM', 'Sat: 11:00 AM - 4:00 PM 5:30 PM - 11:00 PM', 'Sun: 11:00 AM - 4:00 PM 5:30 PM - 11:00 PM']","['Yellowfin Tuna', 'Fried Chicken', 'Beef Tartare', 'Ham and Cheese Sandwich', 'Celery Salad', 'Leek Toast', 'Pork Chop', 'Snap Pea Salad', 'Chicken Liver', 'Calabrian Chili', 'Grilled Swordfish', 'Trout', 'Potato Gnocchi', 'Chermoula']","295 Grand StBrooklyn, NY 11211"
Sabai Thai,Flatiron,"Thai, Cocktail Bars, Seafood",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/sabai-thai-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,"['Mon: 11:45 AM - 10:00 PM', 'Tue: 11:45 AM - 10:00 PM', 'Wed: 11:45 AM - 10:00 PM', 'Thu: 11:45 AM - 10:00 PM', 'Fri: 11:45 AM - 11:00 PM', 'Sat: 11:45 AM - 11:00 PM', 'Sun: 11:45 AM - 10:00 PM']",[],"432 Park Ave SNew York, NY 10016"
Pavé,Midtown West,"Bakeries, Coffee & Tea, Sandwiches",4.8,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/pav%C3%A9-new-york?osq=Restaurants,https://www.yelp.com/biz/sxIBSze1YOdC-FBiIU2q3A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=130,"['Mon: 8:00 AM - 4:00 PM', 'Tue: 8:00 AM - 4:00 PM', 'Wed: 8:00 AM - 4:00 PM', 'Thu: 8:00 AM - 4:00 PM', 'Fri: 8:00 AM - 4:00 PM', 'Sat: Closed', 'Sun: Closed']","['Caprese', 'Jambon Beurre', 'Pan Bagnat', 'Green Salad', 'Country Pate', 'Passionfruit Brioche', 'Croque Monsieur']","20 W 46th StNew York, NY 10036"
The Terrace and Outdoor Gardens,Theater District,"American (New), Breakfast & Brunch",4.0,√ Outdoor seating,$$$,https://www.yelp.com/biz/the-terrace-and-outdoor-gardens-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,"['Mon: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Tue: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Wed: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Thu: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Fri: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Sat: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM', 'Sun: 7:00 AM - 10:30 AM 11:00 AM - 2:30 PM 5:00 PM - 9:30 PM']","['Carrot Bolognese', 'Deep Dish Focaccia', 'King Crab Pasta', 'Broccoli Cacio E Pepe', 'Royal Trumpet Mushroom Carpaccio', 'Skirt Steak', 'Lobster Roll', 'Fried Chicken Sandwich', 'Oysters', 'Tiramisu', 'Caesar Salad', 'Broiled Petite Filet Mignon', 'Matcha Panna Cotta', 'Swordfish', 'Li Crescent Duck', 'Soft Shell Crab', 'Yellowfin Tuna Crudo', 'Cobb Salad', 'Seafood Tower', 'Lobster Scramble']","701 7th AveNew York, NY 10036"
Casa Limone,Midtown East,"Italian, Mediterranean",4.5,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/casa-limone-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: Closed']","['Mushroom Soup', 'Burrata', 'Busiate Siciliana', 'Branzino', 'Braised Beef Pizza', 'Margherita Pizza', 'Meatballs', 'Gelato', 'Lobster Benedict', 'Caesar Salad', 'White', 'Pasta Tartufata', 'Calzone', 'Meringue']","20 East 49th StNew York, NY 10017"
The Four Horsemen,Williamsburg - South Side,"Wine Bars, American (New)",4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/the-four-horsemen-brooklyn?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,"['Mon: 5:30 PM - 11:00 PM', 'Tue: 5:30 PM - 11:00 PM', 'Wed: 5:30 PM - 11:00 PM', 'Thu: 5:30 PM - 11:00 PM', 'Fri: 11:00 AM - 4:00 PM 5:30 PM - 11:00 PM', 'Sat: 11:00 AM - 4:00 PM 5:30 PM - 11:00 PM', 'Sun: 11:00 AM - 4:00 PM 5:30 PM - 11:00 PM']","['Yellowfin Tuna', 'Fried Chicken', 'Beef Tartare', 'Ham and Cheese Sandwich', 'Celery Salad', 'Leek Toast', 'Pork Chop', 'Snap Pea Salad', 'Chicken Liver', 'Calabrian Chili', 'Grilled Swordfish', 'Trout', 'Potato Gnocchi', 'Chermoula']","295 Grand StBrooklyn, NY 11211"
Sabai Thai,Flatiron,"Thai, Cocktail Bars, Seafood",4.3,"√ Outdoor seating, √ Delivery, √ Takeout",$$,https://www.yelp.com/biz/sabai-thai-new-york-2?osq=Restaurants,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,"['Mon: 11:45 AM - 10:00 PM', 'Tue: 11:45 AM - 10:00 PM', 'Wed: 11:45 AM - 10:00 PM', 'Thu: 11:45 AM - 10:00 PM', 'Fri: 11:45 AM - 11:00 PM', 'Sat: 11:45 AM - 11:00 PM', 'Sun: 11:45 AM - 10:00 PM']",[],"432 Park Ave SNew York, NY 10016"
Pavé,Midtown West,"Bakeries, Coffee & Tea, Sandwiches",4.8,"× Outdoor seating, √ Delivery, √ Takeout",,https://www.yelp.com/biz/pav%C3%A9-new-york?osq=Restaurants,https://www.yelp.com/biz/sxIBSze1YOdC-FBiIU2q3A?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,"['Mon: 8:00 AM - 4:00 PM', 'Tue: 8:00 AM - 4:00 PM', 'Wed: 8:00 AM - 4:00 PM', 'Thu: 8:00 AM - 4:00 PM', 'Fri: 8:00 AM - 4:00 PM', 'Sat: Closed', 'Sun: Closed']","['Caprese', 'Jambon Beurre', 'Pan Bagnat', 'Green Salad', 'Country Pate', 'Passionfruit Brioche', 'Croque Monsieur']","20 W 46th StNew York, NY 10036"
Mission Ceviche,Upper East Side,Peruvian,4.4,"√ Outdoor seating, √ Delivery, √ Takeout",$$$$,https://www.yelp.com/biz/mission-ceviche-new-york-3?osq=Restaurants,https://www.yelp.com/biz/wx9mXol6jOrUoAK4vaFS9Q?show_platform_modal=True,https://www.yelp.com/search?find_desc=Restaurants&find_loc=Manhattan%2C+NY&start=140,"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:30 PM', 'Sat: 11:00 AM - 10:30 PM', 'Sun: 11:00 AM - 10:00 PM']","['Lomo Saltado', 'Arroz Con Mariscos', 'Aji De Gallina', 'Pulpo Al Olivio']","1400 2nd AveNew York, NY 10021"
